GPU,sys_CPU,sys_GPU,config_accu,config_time,config_MLI,nrows_train,ncols_train,target_binary_dist,target_nclasses,recipe_individuals,train_data_size,weight,t_total
enabled,8,1,10,1,1,891.0,12.0,,,8,10692.0,4,2229.16
enabled,8,1,10,5,1,891.0,12.0,,,8,10692.0,4,2244.39
disabled,6,0,10,10,1,891.0,12.0,,,8,10692.0,4,144304.57000000004
disabled,16,0,5,5,5,56844.0,412.0,,,8,23419728.0,4,2771.7000000000003
disabled,16,0,5,5,5,265221.0,62.0,,,8,16443702.0,4,3989.32
disabled,6,0,5,1,2,21000.0,24.0,,,8,504000.0,4,630.29
disabled,36,0,5,5,5,872.0,12.0,,,8,10464.0,4,1355.39
disabled,8,0,5,5,5,114321.0,133.0,,,8,15204693.0,4,515.3000000000001
disabled,8,0,5,5,5,10000.0,133.0,,,8,1330000.0,4,1353.21
disabled,8,0,7,3,1,393613.0,51.0,,,8,20074263.0,4,4906.41
disabled,8,0,5,5,5,10000.0,133.0,,,8,1330000.0,4,2237.06
disabled,32,0,5,5,5,41188.0,21.0,,,8,864948.0,4,1322.23
disabled,32,0,5,5,5,41188.0,21.0,,,8,864948.0,4,1994.3999999999999
enabled,4,1,5,5,5,23975.0,413.0,,,8,9901675.0,4,3290.88
disabled,32,0,5,5,5,41188.0,21.0,,,8,864948.0,4,1105.07
disabled,4,0,10,5,5,361.0,81.0,,,8,29241.0,3,5787.13
enabled,4,1,5,5,5,23975.0,413.0,,,8,9901675.0,4,4960.7
enabled,20,1,5,2,10,21000.0,24.0,,,8,504000.0,4,70.75
enabled,20,1,5,2,1,21000.0,24.0,,,8,504000.0,4,475.08
enabled,20,1,5,2,10,21000.0,24.0,,,8,504000.0,4,373.75000000000006
disabled,4,0,5,2,5,1460.0,81.0,,,8,118260.0,4,2728.06
enabled,4,1,5,5,5,23975.0,413.0,,,8,9901675.0,4,4955.3099999999995
enabled,24,4,8,5,5,6620.0,566.0,,,8,3746920.0,3,4321.78
enabled,24,4,8,5,5,6620.0,566.0,,,8,3746920.0,3,4463.78
enabled,32,4,5,5,5,43978.0,31.0,,,8,1363318.0,4,254.44
disabled,8,0,5,5,5,150.0,5.0,,3.0,8,750.0,4,435.04
enabled,32,4,5,5,5,43978.0,26.0,,,8,1143428.0,4,209.97000000000003
enabled,32,4,5,5,5,43978.0,22.0,,,8,967516.0,4,177.67999999999998
enabled,32,4,5,5,5,1309.0,10.0,,,8,13090.0,4,306.99
enabled,32,4,5,5,5,1309.0,9.0,,,8,11781.0,4,303.69
disabled,8,0,4,5,10,45222.0,14.0,,,4,633108.0,4,406.90999999999997
enabled,4,1,5,5,5,43978.0,31.0,,,8,1363318.0,4,798.9300000000001
enabled,4,1,5,5,5,43978.0,30.0,,,8,1319340.0,4,384.15
disabled,4,0,5,5,5,1309.0,9.0,,,8,11781.0,4,10323.26
enabled,32,4,5,5,5,1309.0,10.0,,,8,13090.0,4,333.35
enabled,32,4,5,5,5,1309.0,9.0,,,8,11781.0,4,295.2
enabled,32,4,5,5,5,2101841.0,10.0,,,8,21018410.0,4,2580.71
disabled,8,0,7,2,1,126186.0,27.0,,,8,3407022.0,4,1069.58
enabled,64,8,6,6,6,2850446.0,272.0,,,16,775321312.0,4,22130.559999999998
disabled,8,0,8,3,1,126186.0,27.0,,,8,3407022.0,4,3277.03
enabled,4,1,10,10,10,12600.0,56.0,,,8,705600.0,3,13311.34
enabled,12,2,5,5,5,62272.0,6.0,,,8,373632.0,4,374.93
disabled,32,0,5,5,5,30000.0,25.0,,,8,750000.0,4,644.64
enabled,20,1,5,5,5,21000.0,24.0,,,8,504000.0,4,769.83
enabled,20,1,5,5,5,21000.0,24.0,,,8,504000.0,4,681.82
disabled,8,0,5,5,5,33916.0,28.0,,,8,949648.0,4,1204.43
enabled,20,1,5,5,5,21000.0,24.0,,,8,504000.0,4,773.02
enabled,12,2,2,1,2,15212.0,1034.0,,7.0,4,15729208.0,4,4989.5
disabled,32,0,5,5,5,30000.0,25.0,,,8,750000.0,4,743.28
disabled,8,0,8,5,5,393613.0,51.0,,,8,20074263.0,4,26476.53
enabled,20,1,5,5,5,21000.0,24.0,,,8,504000.0,4,780.78
disabled,8,0,5,5,5,120.0,5.0,,3.0,8,600.0,4,898.71
disabled,8,0,1,1,1,120.0,5.0,,3.0,4,600.0,4,168.11
enabled,20,1,5,5,5,21000.0,24.0,,,8,504000.0,4,663.74
disabled,2,0,5,5,5,6764.0,9.0,,,8,60876.0,4,4298.870000000001
enabled,32,8,10,10,2,1477240.0,103.0,,,8,152155720.0,4,115133.03
enabled,24,4,8,5,5,6527.0,574.0,,,8,3746498.0,3,5284.54
disabled,8,0,5,5,5,20000.0,82.0,,,8,1640000.0,4,27715.15
enabled,12,2,4,4,1,15212.0,1062.0,,7.0,4,16155144.0,4,1987.4299999999998
disabled,2,0,5,5,5,6764.0,9.0,,,8,60876.0,4,3511.0099999999998
disabled,2,0,1,1,5,6764.0,9.0,,,4,60876.0,4,354.53
disabled,2,0,5,5,10,6764.0,9.0,,,8,60876.0,4,295.26
disabled,2,0,5,5,10,6764.0,9.0,,,8,60876.0,4,2061.83
disabled,4,0,10,10,5,21853.0,160.0,,,8,3496480.0,3,26499.96
enabled,24,2,5,5,5,21000.0,24.0,,,8,504000.0,4,578.06
enabled,24,2,5,5,5,21000.0,24.0,,,8,504000.0,4,777.6399999999999
disabled,32,0,5,5,5,41188.0,21.0,,,8,864948.0,4,1120.62
enabled,24,4,3,3,10,892.0,30.0,,,8,26760.0,3,393.73
enabled,24,4,3,3,10,892.0,92.0,,,8,82064.0,3,401.06
enabled,24,4,3,3,10,892.0,304.0,,,8,271168.0,3,863.62
enabled,24,4,3,3,10,892.0,309.0,,,8,275628.0,3,858.5000000000001
enabled,24,4,3,3,10,892.0,321.0,,,8,286332.0,3,922.68
enabled,24,4,3,3,10,892.0,321.0,,,8,286332.0,3,1016.3
enabled,20,1,5,5,5,1705.0,500.0,,,8,852500.0,4,1991.1
enabled,20,1,5,5,5,21000.0,24.0,,,8,504000.0,4,679.54
disabled,32,0,5,5,5,259863.0,24.0,,,8,6236712.0,4,868.78
enabled,80,8,5,5,5,2731758.0,6.0,,,16,16390548.0,4,4083.6299999999997
enabled,24,4,3,3,10,5583.0,319.0,,,8,1780977.0,3,420.5
enabled,20,1,5,5,5,21000.0,24.0,,,8,504000.0,4,4293.08
enabled,12,2,3,3,1,15212.0,1047.0,,7.0,4,15926964.0,4,11251.78
enabled,32,4,6,4,3,2850446.0,272.0,,,8,775321312.0,4,14991.74
disabled,4,0,5,5,5,666.0,129.0,,,8,85914.0,4,6050.759999999999
enabled,6,1,5,5,5,143571.0,2.0,,,8,287142.0,4,12872.949999999999
disabled,4,0,10,10,5,21853.0,160.0,,,8,3496480.0,3,20721.559999999998
disabled,4,0,5,5,5,284807.0,31.0,,,8,8829017.0,4,4775.98
disabled,4,0,5,5,5,1182.0,24.0,,,8,28368.0,4,597.28
disabled,4,0,5,5,5,150.0,5.0,,3.0,8,750.0,4,203.1
disabled,4,0,5,6,6,1182.0,24.0,,,8,28368.0,4,730.76
disabled,8,0,5,5,5,2524.0,64.0,,5.0,8,161536.0,4,541.77
disabled,4,0,5,5,5,150.0,5.0,,3.0,8,750.0,4,1439.2900000000002
enabled,8,1,5,5,5,2524.0,60.0,,5.0,8,151440.0,4,2089.76
enabled,8,1,5,5,5,2000.0,57.0,,5.0,8,114000.0,4,679.47
enabled,24,2,1,1,1,1705.0,1002.0,,,4,1708410.0,4,308.67999999999995
enabled,24,2,5,5,5,1705.0,1002.0,,,8,1708410.0,4,360.23
enabled,12,1,5,5,5,1953629.0,5.0,,,8,9768145.0,4,1517.34
enabled,12,1,5,5,5,1953629.0,5.0,,,8,9768145.0,4,3213.9199999999996
disabled,4,0,10,10,5,21853.0,160.0,,,8,3496480.0,3,24685.539999999997
enabled,12,1,5,5,5,1953629.0,4.0,,,8,7814516.0,4,1531.07
enabled,12,1,5,5,5,1953629.0,4.0,,,8,7814516.0,4,895.47
enabled,24,2,3,5,5,1705.0,5001.0,,,4,8526705.0,4,3462.72
disabled,32,0,5,5,5,41188.0,21.0,,,8,864948.0,4,1005.6600000000001
disabled,32,0,5,5,5,41188.0,21.0,,,8,864948.0,4,1139.17
enabled,12,2,2,1,1,15212.0,1047.0,,7.0,4,15926964.0,4,4476.92
enabled,12,2,2,1,1,15212.0,1046.0,,,4,15911752.0,4,415.05
enabled,4,1,10,10,5,46713.0,198.0,,,8,9249174.0,4,90276.69
enabled,4,1,5,5,5,23999.0,25.0,,,8,599975.0,4,1317.91
enabled,24,4,10,10,10,892.0,312.0,,,8,278304.0,3,33461.19
enabled,4,1,5,2,5,23999.0,25.0,,,8,599975.0,4,716.23
enabled,24,4,10,10,10,892.0,300.0,,,8,267600.0,3,33512.9
enabled,4,1,5,5,5,2640.0,39.0,,,8,102960.0,4,1857.42
disabled,4,0,5,5,5,1182.0,24.0,,,8,28368.0,4,472.61
enabled,4,1,5,5,5,23999.0,25.0,,,8,599975.0,4,380.48999999999995
enabled,4,1,5,2,5,23999.0,25.0,,,8,599975.0,4,701.27
enabled,4,1,5,1,5,23999.0,25.0,,,8,599975.0,4,529.49
enabled,4,1,5,2,5,23999.0,25.0,,,8,599975.0,4,700.6
enabled,4,1,5,2,5,23999.0,25.0,,,8,599975.0,4,694.1
enabled,4,1,5,2,5,23999.0,25.0,,,8,599975.0,4,716.0600000000001
enabled,4,1,5,2,5,23999.0,25.0,,,8,599975.0,4,712.96
enabled,4,1,5,2,5,23999.0,25.0,,,8,599975.0,4,701.0899999999999
enabled,4,1,5,2,5,23999.0,25.0,,,8,599975.0,4,745.49
enabled,4,1,5,2,5,23999.0,25.0,,,8,599975.0,4,681.91
enabled,4,1,5,2,5,23999.0,25.0,,,8,599975.0,4,761.54
enabled,4,1,5,5,5,23999.0,25.0,,,8,599975.0,4,1262.8799999999999
enabled,4,1,5,3,5,23999.0,25.0,,,8,599975.0,4,970.8599999999999
enabled,4,1,5,5,5,23999.0,25.0,,,8,599975.0,4,1299.94
enabled,4,1,5,5,5,23999.0,25.0,,,8,599975.0,4,325.52
enabled,4,1,5,5,5,23999.0,25.0,,,8,599975.0,4,1108.48
enabled,4,1,5,5,5,23999.0,25.0,,,8,599975.0,4,1072.6
enabled,4,1,5,5,5,23999.0,25.0,,,8,599975.0,4,1260.66
enabled,4,1,5,5,5,23999.0,25.0,,,8,599975.0,4,1257.5400000000002
enabled,4,1,5,5,5,23999.0,25.0,,,8,599975.0,4,1253.97
enabled,4,1,5,5,5,23999.0,25.0,,,8,599975.0,4,488.34
enabled,4,1,5,2,5,23999.0,25.0,,,8,599975.0,4,240.41000000000003
enabled,4,1,5,5,5,6000.0,25.0,,,8,150000.0,4,1926.33
enabled,4,1,5,5,5,23999.0,25.0,,,8,599975.0,4,1741.5800000000002
enabled,4,1,5,5,5,150.0,5.0,,3.0,8,750.0,4,351.62
enabled,4,1,5,5,5,23999.0,25.0,,,8,599975.0,4,1427.13
enabled,4,1,5,1,5,9999.0,21.0,,,8,209979.0,4,1367.11
enabled,24,4,7,5,10,5577.0,510.0,,,8,2844270.0,3,1525.56
enabled,24,4,7,5,10,5603.0,444.0,,,8,2487732.0,3,1336.9899999999998
enabled,6,1,5,5,5,23999.0,25.0,,,8,599975.0,4,1025.68
disabled,2,0,8,5,8,6764.0,9.0,,,8,60876.0,4,13603.76
disabled,4,0,5,5,5,1182.0,24.0,,,8,28368.0,4,689.66
disabled,2,0,7,5,7,6764.0,8.0,,,8,54112.0,4,3444.5600000000004
enabled,24,4,10,10,10,5577.0,675.0,,,8,3764475.0,3,47046.25
disabled,2,0,7,2,5,6764.0,8.0,,,8,54112.0,4,1576.0900000000001
disabled,12,0,2,2,2,500000.0,274.0,,,4,137000000.0,4,4342.22
disabled,2,0,7,3,7,6764.0,8.0,,,8,54112.0,4,2564.63
disabled,2,0,7,5,8,6764.0,8.0,,,8,54112.0,4,2469.6800000000003
disabled,2,0,7,5,8,6764.0,8.0,,,8,54112.0,4,2814.1800000000003
enabled,12,1,5,5,5,11801.0,9.0,,,8,106209.0,4,217.27
enabled,16,1,5,5,5,1460.0,80.0,,,8,116800.0,4,520.33
enabled,12,1,5,5,5,1000.0,2.0,,,8,2000.0,4,1317.18
disabled,4,0,5,5,5,1182.0,24.0,,,8,28368.0,4,732.94
enabled,4,1,5,5,5,188.0,13.0,,,8,2444.0,4,1024.93
enabled,12,2,2,1,1,15212.0,1047.0,,7.0,4,15926964.0,4,4502.570000000001
enabled,24,4,7,5,10,5602.0,683.0,,,8,3826166.0,3,798.84
enabled,16,1,7,10,3,1460.0,80.0,,,8,116800.0,4,14695.65
enabled,24,2,1,10,1,1705.0,9999.0,,,4,17048295.0,4,102571.47999999998
enabled,8,1,7,5,5,5732.0,39.0,,,8,223548.0,4,1109.98
enabled,24,4,7,5,10,892.0,315.0,,,8,280980.0,3,1108.1899999999998
enabled,24,4,7,5,10,5663.0,695.0,,,8,3935785.0,3,1095.27
enabled,24,4,7,5,10,892.0,336.0,,,8,299712.0,3,1168.96
disabled,8,0,5,5,5,120.0,5.0,,,8,600.0,4,53.01
disabled,6,0,3,2,5,1000000.0,12.0,,,4,12000000.0,3,982.98
enabled,24,4,7,5,10,5610.0,745.0,,,8,4179450.0,3,1266.14
enabled,24,4,7,5,10,5598.0,491.0,,,8,2748618.0,3,1010.85
enabled,24,4,1,1,1,5537.0,300.0,,,8,1661100.0,3,393.24
disabled,4,0,5,5,5,144.0,2.0,,,8,288.0,4,200.67000000000002
disabled,4,0,6,6,5,144.0,2.0,,,8,288.0,4,419.62
enabled,24,4,1,1,1,5635.0,302.0,,,8,1701770.0,3,418.48
enabled,24,4,7,5,10,5622.0,741.0,,,8,4165902.0,3,875.01
enabled,24,4,1,1,1,5635.0,302.0,,,8,1701770.0,3,376.28000000000003
enabled,24,4,1,1,1,5635.0,302.0,,,8,1701770.0,3,493.22999999999996
enabled,24,4,1,1,1,5635.0,327.0,,,8,1842645.0,3,471.44
enabled,24,4,7,5,10,5635.0,746.0,,,8,4203710.0,3,1465.54
enabled,4,1,5,5,5,220.0,13.0,,,8,2860.0,4,828.8799999999999
enabled,4,1,5,3,5,407465.0,15.0,,,8,6111975.0,4,4164.59
enabled,24,4,7,5,10,5635.0,692.0,,,8,3899420.0,3,1169.28
disabled,4,0,5,5,5,1577.0,18.0,,,8,28386.0,4,1345.4399999999998
enabled,4,1,5,5,5,225.0,13.0,,6.0,8,2925.0,4,2300.4300000000003
enabled,24,4,1,1,1,5635.0,179.0,,,8,1008665.0,3,229.14
enabled,8,1,2,1,5,102739.0,2.0,,3.0,4,205478.0,4,714.86
enabled,24,4,7,5,10,5635.0,586.0,,,8,3302110.0,3,1037.56
enabled,4,1,5,5,5,226.0,13.0,,9.0,8,2938.0,4,3227.4300000000003
disabled,2,0,8,5,8,6764.0,9.0,,,8,60876.0,4,10866.85
enabled,4,1,5,5,5,209.0,13.0,,,8,2717.0,4,972.6699999999998
enabled,24,4,7,5,10,5635.0,586.0,,,8,3302110.0,3,1010.4200000000001
enabled,4,1,5,5,5,124.0,13.0,,12.0,8,1612.0,4,2198.32
enabled,6,1,5,5,5,10000.0,20.0,,,8,200000.0,4,2082.57
enabled,24,4,7,5,10,5635.0,746.0,,,8,4203710.0,3,1314.6100000000001
disabled,8,0,5,10,5,878.0,31.0,,,8,27218.0,4,2070.7
enabled,8,1,2,1,5,96670.0,9.0,,10.0,4,870030.0,4,5922.81
enabled,8,1,5,5,5,4865.0,60.0,,3.0,8,291900.0,4,3303.0499999999997
enabled,8,1,5,5,5,2060.0,60.0,,5.0,8,123600.0,4,3366.46
enabled,6,1,5,5,5,23999.0,24.0,,,8,575976.0,4,977.54
enabled,6,1,5,5,5,10000.0,19.0,,,8,190000.0,4,1824.8
enabled,6,1,5,5,5,23999.0,24.0,,,8,575976.0,4,1444.5
disabled,8,0,5,5,5,870.0,31.0,,,8,26970.0,4,505.78000000000003
enabled,4,1,5,3,5,1028.0,320.0,,,8,328960.0,4,2676.42
enabled,6,1,5,5,5,1309.0,14.0,,,8,18326.0,4,980.89
enabled,6,1,5,5,5,23999.0,25.0,,,8,599975.0,4,1396.26
disabled,2,0,8,5,8,6764.0,9.0,,,8,60876.0,4,12893.85
enabled,24,4,2,2,2,500000.0,65.0,,,8,32500000.0,4,109.85
enabled,24,4,2,2,2,500000.0,64.0,,,8,32000000.0,4,552.56
enabled,24,4,10,5,10,6306.0,648.0,,,8,4086288.0,3,2821.36
enabled,24,4,10,5,10,892.0,314.0,,,8,280088.0,3,4245.240000000001
enabled,24,4,10,5,10,892.0,360.0,,,8,321120.0,3,4445.719999999999
enabled,24,4,10,5,10,892.0,329.0,,,8,293468.0,3,4559.92
enabled,24,4,10,5,10,892.0,330.0,,,8,294360.0,3,4627.889999999999
enabled,24,4,10,5,10,892.0,392.0,,,8,349664.0,3,4722.83
enabled,24,4,10,5,10,892.0,320.0,,,8,285440.0,3,4829.0199999999995
enabled,24,4,10,5,10,892.0,311.0,,,8,277412.0,3,4911.530000000001
disabled,6,0,5,5,5,1158752.0,44.0,,,8,50985088.0,3,7313.839999999999
enabled,8,1,5,8,5,2524.0,60.0,,5.0,8,151440.0,4,9149.250000000002
disabled,2,0,8,5,8,6764.0,9.0,,,8,60876.0,4,11824.3
enabled,32,8,5,10,5,878.0,31.0,,,16,27218.0,4,14462.349999999999
enabled,32,8,5,10,5,231000.0,19.0,,,16,4389000.0,4,4205.900000000001
disabled,32,0,1,1,1,891.0,11.0,,,8,9801.0,4,126.19000000000001
disabled,8,0,5,5,5,23999.0,25.0,,,8,599975.0,4,1139.56
disabled,16,0,5,5,5,420.0,12.0,,6.0,8,5040.0,4,834.1800000000001
enabled,4,1,5,5,5,950753.0,13.0,,,8,12359789.0,4,35014.53
disabled,10,0,1,1,1,97908.0,1087.0,,,4,106425996.0,4,3293.05
disabled,16,0,5,5,5,420.0,12.0,,6.0,8,5040.0,4,942.0400000000001
disabled,16,0,5,5,5,420.0,11.0,,6.0,8,4620.0,4,829.78
disabled,2,0,8,5,8,6764.0,9.0,,,8,60876.0,4,13201.080000000002
disabled,16,0,5,5,5,420.0,11.0,,6.0,8,4620.0,4,771.28
enabled,6,1,5,5,5,1309.0,14.0,,,8,18326.0,4,835.84
enabled,6,1,5,5,5,1309.0,14.0,,,8,18326.0,4,827.97
enabled,6,1,5,5,5,891.0,12.0,,,8,10692.0,4,728.8899999999999
enabled,24,4,7,5,10,892.0,4726.0,,,8,4215592.0,3,9510.07
enabled,24,4,7,5,10,892.0,3530.0,,,8,3148760.0,3,10881.98
enabled,24,4,7,5,10,892.0,3856.0,,,8,3439552.0,3,10962.98
enabled,24,4,7,5,10,892.0,4676.0,,,8,4170992.0,3,10667.189999999999
disabled,2,0,8,5,8,6764.0,9.0,,,8,60876.0,4,12950.65
enabled,6,1,5,5,5,23999.0,25.0,,,8,599975.0,4,1033.8
enabled,8,1,7,5,5,2000.0,103.0,,,8,206000.0,4,1653.37
enabled,6,1,5,5,5,10000.0,20.0,,,8,200000.0,4,1479.92
disabled,8,0,5,5,5,23999.0,25.0,,,8,599975.0,4,998.73
enabled,8,1,10,5,5,2000.0,103.0,,,8,206000.0,4,8198.58
enabled,4,1,5,5,5,118.0,5010.0,,,8,591180.0,4,34866.5
enabled,32,8,5,5,5,118.0,5010.0,,,16,591180.0,4,22960.06
disabled,6,0,7,6,5,1158752.0,44.0,,,8,50985088.0,3,19073.66
enabled,24,4,4,2,5,2500000.0,74.0,,,8,185000000.0,4,1539.01
enabled,8,1,5,5,5,23999.0,25.0,,,8,599975.0,4,809.85
enabled,8,1,5,5,10,23999.0,25.0,,,8,599975.0,4,944.72
enabled,8,1,7,5,5,3467.0,1000.0,,,8,3467000.0,4,6336.4800000000005
enabled,8,1,5,5,5,29809.0,63.0,,,8,1877967.0,4,2536.62
enabled,8,1,5,5,5,23653.0,63.0,,,8,1490139.0,4,1713.53
disabled,16,0,5,5,5,23999.0,25.0,,,8,599975.0,4,395.15
disabled,16,0,3,5,5,420.0,12.0,,6.0,4,5040.0,4,574.9300000000001
enabled,8,1,1,1,1,3180.0,461.0,,,4,1465980.0,4,422.06
disabled,16,0,5,5,5,420.0,12.0,,6.0,8,5040.0,4,160.04
disabled,16,0,5,5,5,3562.0,25.0,,,8,89050.0,4,815.95
disabled,8,0,1,1,1,100000.0,51.0,,,4,5100000.0,4,221.21
disabled,16,0,5,5,5,420.0,11.0,,6.0,8,4620.0,4,761.34
disabled,8,0,2,8,1,393613.0,51.0,,,4,20074263.0,4,7304.670000000001
enabled,24,4,4,2,2,2500000.0,128.0,,,8,320000000.0,4,776.57
disabled,16,0,5,5,5,420.0,12.0,,6.0,8,5040.0,4,839.2099999999999
enabled,24,4,4,2,2,2500000.0,128.0,,,8,320000000.0,4,3448.84
enabled,8,1,7,5,5,5823.0,1049.0,,5.0,8,6108327.0,4,53819.280000000006
enabled,4,1,10,10,10,32789.0,117.0,,,8,3836313.0,4,60390.78
enabled,32,8,5,5,5,870.0,31.0,,,16,26970.0,4,724.1899999999999
enabled,32,8,5,1,10,878.0,31.0,,,16,27218.0,4,162.81
enabled,64,8,5,5,1,159840.0,593.0,,,16,94785120.0,6,3184.56
enabled,4,1,1,1,1,32789.0,117.0,,,4,3836313.0,6,184.35000000000002
enabled,64,8,5,5,1,159840.0,593.0,,,16,94785120.0,6,3037.76
enabled,4,1,7,5,10,32789.0,113.0,,,8,3705157.0,6,2040.56
disabled,8,0,5,5,1,603.0,30.0,,,8,18090.0,4,138.35
disabled,8,0,5,5,1,603.0,30.0,,,8,18090.0,4,448.04
disabled,8,0,5,5,1,603.0,30.0,,,8,18090.0,4,687.33
disabled,2,0,8,5,8,6764.0,9.0,,,8,60876.0,4,13793.5
disabled,8,0,5,5,5,626.0,31.0,,,8,19406.0,4,512.3199999999999
disabled,8,0,2,8,1,393613.0,51.0,,,4,20074263.0,4,4888.95
enabled,4,1,5,5,5,660655.0,9.0,,,8,5945895.0,4,6877.87
enabled,64,8,5,5,1,159840.0,593.0,,,16,94785120.0,6,3102.3
enabled,4,1,7,10,10,32789.0,112.0,,,8,3672368.0,6,12701.34
enabled,32,4,8,6,5,29501.0,40.0,,,8,1180040.0,4,3115.42
enabled,4,1,5,5,5,660519.0,13.0,,,8,8586747.0,4,14300.52
enabled,64,8,7,5,1,9810352.0,185.0,,,16,1814915120.0,6,8289.75
disabled,8,0,4,1,1,393613.0,51.0,,,4,20074263.0,4,372.13
enabled,8,1,5,1,1,318099.0,465.0,,,8,147916035.0,4,3122.8499999999995
enabled,8,1,10,5,10,1072.0,63.0,,,8,67536.0,4,3190.7200000000003
disabled,2,0,8,5,8,6764.0,9.0,,,8,60876.0,4,15614.77
enabled,64,8,5,5,1,146880.0,593.0,,,16,87099840.0,6,4110.64
enabled,64,8,5,5,1,161280.0,593.0,,,16,95639040.0,6,3150.2799999999997
enabled,64,8,5,5,1,161280.0,593.0,,,16,95639040.0,6,2513.38
enabled,64,8,5,5,1,161280.0,593.0,,,16,95639040.0,6,3621.06
enabled,64,8,5,3,1,5000000.0,183.0,,,16,915000000.0,6,8377.49
disabled,8,0,5,5,10,626.0,31.0,,,8,19406.0,4,149.29000000000002
disabled,2,0,5,5,5,1000.0,31.0,,,8,31000.0,4,4264.219999999999
disabled,2,0,5,5,5,1000.0,31.0,,,8,31000.0,4,3388.8999999999996
enabled,32,4,8,6,5,29502.0,40.0,,,8,1180080.0,4,1068.72
enabled,64,8,5,3,1,5000000.0,183.0,,,16,915000000.0,6,6837.450000000001
disabled,4,0,3,1,10,150.0,5.0,,3.0,4,750.0,4,133.25
enabled,4,1,5,2,5,23999.0,25.0,,,8,599975.0,4,714.53
enabled,4,1,5,2,5,23999.0,25.0,,,8,599975.0,4,737.49
enabled,4,1,5,2,5,23999.0,25.0,,,8,599975.0,4,715.7099999999999
enabled,4,1,5,5,5,23999.0,25.0,,,8,599975.0,4,1265.15
enabled,4,1,5,5,5,23999.0,25.0,,,8,599975.0,4,1268.77
enabled,4,1,5,5,5,23999.0,25.0,,,8,599975.0,4,1281.3600000000001
enabled,32,4,8,5,1,2180927.0,32.0,,,8,69789664.0,6,5401.14
disabled,96,0,5,1,5,18333.0,89.0,,,8,1631637.0,6,278.35
disabled,96,0,5,1,5,18333.0,6.0,,,8,109998.0,6,65.95
disabled,32,0,5,5,5,891.0,11.0,,,8,9801.0,4,374.94
enabled,64,8,5,3,1,5000000.0,185.0,,,16,925000000.0,6,9941.97
enabled,32,4,9,3,5,2180927.0,35.0,,,8,76332445.0,6,4810.29
disabled,32,0,5,5,7,5276.0,73.0,,,8,385148.0,4,1049.28
enabled,64,8,5,3,1,5000000.0,185.0,,,16,925000000.0,6,8153.889999999999
disabled,8,0,8,1,1,718.0,56.0,,,8,40208.0,4,622.48
disabled,8,0,10,2,1,744.0,55.0,,,8,40920.0,4,1274.48
disabled,8,0,10,2,1,718.0,56.0,,,8,40208.0,4,1354.51
disabled,8,0,4,9,1,393613.0,51.0,,,4,20074263.0,4,8740.4
enabled,64,8,5,3,1,5000000.0,183.0,,,16,915000000.0,6,10091.05
enabled,64,8,5,5,1,116640.0,593.0,,,16,69167520.0,6,2744.28
enabled,32,4,10,10,10,5276.0,69.0,,,8,364044.0,4,20340.07
enabled,8,1,5,10,10,1072.0,61.0,,,8,65392.0,4,10319.289999999999
enabled,32,8,5,5,5,2404183.0,57.0,,,16,137038431.0,6,15360.06
disabled,6,0,5,5,5,21613.0,21.0,,,8,453873.0,6,1114.89
disabled,4,0,5,5,5,418.0,4.0,,,8,1672.0,4,878.2
enabled,8,1,5,2,5,800.0,61.0,,,8,48800.0,4,685.35
enabled,64,8,5,5,1,159840.0,593.0,,,16,94785120.0,6,18149.6
enabled,64,8,5,5,1,159840.0,593.0,,,16,94785120.0,6,18781.94
disabled,8,0,5,5,5,114321.0,133.0,,,8,15204693.0,4,3542.81
enabled,64,8,5,5,1,159840.0,593.0,,,16,94785120.0,6,19679.02
disabled,4,0,5,5,5,45897.0,333.0,,,8,15283701.0,4,7919.1
enabled,64,8,5,5,1,159840.0,593.0,,,16,94785120.0,6,21033.78
enabled,64,8,5,5,1,159840.0,593.0,,,16,94785120.0,6,21121.66
enabled,64,8,5,5,1,159840.0,593.0,,,16,94785120.0,6,21240.49
enabled,64,8,5,5,1,159840.0,593.0,,,16,94785120.0,6,21454.859999999997
enabled,64,8,5,5,1,146880.0,593.0,,,16,87099840.0,6,21879.129999999997
enabled,64,8,5,5,1,159840.0,593.0,,,16,94785120.0,6,21779.579999999998
disabled,2,0,8,8,8,6764.0,7.0,,,8,47348.0,4,60444.60999999999
enabled,24,4,1,1,1,23999.0,25.0,,,8,599975.0,3,95.80000000000001
enabled,4,1,5,5,5,2404183.0,57.0,,,8,137038431.0,6,48306.619999999995
enabled,4,1,5,5,5,619378.0,12.0,,,8,7432536.0,4,52218.3
enabled,4,1,5,5,5,23999.0,25.0,,,8,599975.0,4,1212.54
enabled,4,1,5,5,5,606862.0,12.0,,,8,7282344.0,4,56253.350000000006
disabled,4,0,5,3,5,891.0,12.0,,,8,10692.0,6,2615.6
enabled,4,1,5,5,5,606862.0,12.0,,,8,7282344.0,4,54450.270000000004
enabled,32,4,8,6,4,29502.0,36.0,,,8,1062072.0,4,2623.2
disabled,96,0,5,1,5,18333.0,91.0,,,8,1668303.0,6,194.25
disabled,96,0,5,1,5,18333.0,92.0,,,8,1686636.0,6,398.66
disabled,96,0,5,1,5,18333.0,92.0,,,8,1686636.0,6,316.98
enabled,4,1,10,5,5,133542.0,23.0,,,8,3071466.0,3,2988.9000000000005
disabled,96,0,5,1,5,18333.0,92.0,,,8,1686636.0,6,379.86
